tweet_text	target
rt @breakingstorm: 5 people confirmed dead in colorado flooding, and 1,254 people unaccounted for statewide, official says - @nbcnews http:…	affected_individuals
rt @geopolytica: colorado flooding rescue continues http://t.co/supfvph2bn	affected_individuals
@cyclist_lawyer 100$ raised so far and just four hours in! #coflood	donations_volunteering
help #coloradoflood http://t.co/ttrzodcajl	donations_volunteering
rt @disastertechlab: ok, the decison has been made. we're sending a core team to boulder to provide internet access and comms. #coflood #bo…	donations_volunteering
rt @breakingstorm: 5 people confirmed dead in colorado flooding, and 1,254 people unaccounted for statewide, official says - @nbcnews http:…	affected_individuals
colorado flooding: evacuations, broken oil pipeline in weld county #fraccident  http://t.co/d1fmylx1qg	infrastructure_utilities
another woman missing and feared dead in colorado floods http://t.co/hieejvefjf	affected_individuals
a #fracking disaster? http://t.co/jmd69kawn4 #coflood	not_applicable
another #coflood today #ugh #omg i wish this #weather get nice tomorrow	sympathy_prayers
rt @rednockgeog: “@guardian: colorado floods: rescuers rush to evacuate stranded communities:  http://t.co/tq82pt6efp” yr12 world at risk	donations_volunteering
floods transform colorado's 'gore-tex vortex' http://t.co/kevwibjfbt	infrastructure_utilities
rt @yurihiranuma: death toll rises in colorado floods with another feared dead http://t.co/osodtawiaw via @reuters  コロラドの歴史的な洪水の現時点での死者4人、行…	affected_individuals
on the bright side though, the apartment has never been cleaner #boulderflood	not_applicable
rt @cosmic_surfer: colorado burns then floods but deniers still deny climate change http://t.co/obi5d9lyff	other_useful_info
this has been an emotionally exhausting last 4 days #boulderflood	other_useful_info
rt @garretdoll: i'm sad - @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain http://t.co/k8oarwnbt5	sympathy_prayers
floods destroy or damage more than 50 bridges in colorado: weld county — thirty bridges have been reported... http://t.co/mk4plk5lxw	infrastructure_utilities
rt @hhdavispix: the damage to the small town of #jamestown of #boulder from the #coflood is jaw dropping. follow here for more photos http:…	infrastructure_utilities
rt @a_long_bear: btw it just blows me away that over 1200 people are still unaccounted for from the floods that have hit colorado. #unthink…	affected_individuals
rt @jaclynloraine: hardworking power crews work to repair lines downed by a #mudslide. #boulderflood http://t.co/7eq4ngau1h	infrastructure_utilities
@jz_blue thanks for the love bro. i'll be fine however many are not and our best wishes and prayers go out to them all. #coflood	sympathy_prayers
rt @wildcat0037: #colorado floods: over 500 unaccounted for as 'devastating' rain looms http://t.co/jrdys5jml7	affected_individuals
the university of northern colorado will be closed monday due to flooding in the area - @9news http://t.co/wxalvfubmq	infrastructure_utilities
rt @breitbartnews: over 1,200 missing in colorado flooding: a large area of colorado, primarily boulder county, has experienced e... http:/…	affected_individuals
the colorado office of emergency management estimates nearly 19,000 homes are damaged or destroyed. #coloradoflood	infrastructure_utilities
someone needs to tell nbc they don't need to be camped in front of my.apartment still, as they.have been for 3 days #boulderflood #headsup	other_useful_info
rt @cherylpreheim: heart wrenching @coemergency reports 11,700 evacuated.  17,494 housing structures damaged, 1502 homes destroyed. #coflood	affected_individuals
#coflood coverage continues on ch20 and live stream: http://t.co/bbptyjr77f	caution_advice
rt @ohmyjet: rt @kdvr: rt @cjose viewer pic of fairgrounds park in loveland. railroad has shifted; heavy damage #coflood http://t.co/ibi2br…	infrastructure_utilities
flooding brings tales of rescues, improvisation: flooding in colorado rockies brings tales of rescues, improvi... http://t.co/mmgguh5w59	affected_individuals
flooding brings tales of rescues, improvisation: flooding in colorado rockies brings tales of rescues, improvi... http://t.co/lxtmoxci3u	affected_individuals
rt @msnbcdisrupt: pres. obama has declared a state of emergency in colorado after record flooding. to find out how you can  help go to: htt…	other_useful_info
.rt @cuboulderpolice: #breaking: raw sewage flowing from pipe north of space sciences (east cu campus) near footpaths. avoid area. #coflood	other_useful_info
amen. #boulderflood #hope #love http://t.co/qhfg21exxt	sympathy_prayers
concerned family and friends use social media to spread word about #boulderflood unaccounted for: there are re... http://t.co/0o8ymosq2z	affected_individuals
rt @breakingstorm: 5 people confirmed dead in colorado flooding, and 1,254 people unaccounted for statewide, official says - @nbcnews http:…	affected_individuals
@thestalwart @pimco i live in boulder, colorado.  this is trivia compared to what we're dealing with here.  #boulderflood	other_useful_info
rt @anthonywx: before &amp; after flood: big thompson canyon entr. (photographers not known) #boulderflood #coflood http://t.co/tslvl6fw0i	sympathy_prayers
interesting holiday experience: buying bottled water in colorado because maybe the tap water is contaminated by the enormous floods.	affected_individuals
rt @brianbledsoe: 11,700 people evacuated, 17,494 homes damaged, 1,502 homes destroyed, 1,253 people unaccounted for...#cowx #coflood	affected_individuals
rt @saramegibow: ...is wet. evacuations north, west and east of us. still raining. roads are shredded. #coloradoflood	infrastructure_utilities
rt @boulderrelief: can you help with long-term housing of #boulderflood victims? please let us know: boulderfloodrelief at gmail dot com	donations_volunteering
rt @realstevem: does anyone know of some vacant warehouse space near central boulder for @boulderrelief flood relief efforts? #boulderflood	donations_volunteering
rt @9news: colorado floods: 11,700 evacuated  #9newsheadlines http://t.co/nk0lyf8jls	affected_individuals
#climate colorado floods: rescuers rush to evacuate stranded communities: ap http://t.co/s89lzod0l2 *death video: http://t.co/zyldxriafn	donations_volunteering
flooding at cactus jacks in #evergreen #coflood #cowx photo by @crossroads2007 http://t.co/k7k8g67utf	other_useful_info
rt @ei_climate: #climate colorado floods: rescuers rush to evacuate stranded communities: ap http://t.co/s89lzod0l2 *death video: http://t.…	donations_volunteering
colorado flooding turns deadly http://t.co/90eknrasgm	affected_individuals
new look at the st vrain in #longmont via @dougherty7news look how high river is flowing at hover/3rd. http://t.co/xybdnxy5hl	other_useful_info
rt @9news: colorado floods: 11,700 evacuated http://t.co/f2fgpqyoic #9news	affected_individuals
rain is still pouring down in #colorado. 500 unaccounted for by the #floods, hopefully rescue efforts are successful.	affected_individuals
rt @accuracyinmedia: colorado floods rise, many feared dead or missing! please retweet if you wish the best for those affected! http://t.co…	affected_individuals
sunday rain leads to multiple water rescues across colorado springs: http://t.co/zia0gnxuzm #coflood	affected_individuals
@idiliomon: #coloradoflood ==&gt; street view from my home this afternoon. rain, rain, go away... http://t.co/h3fdi3a1nq	other_useful_info
rt @tehelmin: colorado floods break pipeline and engulf gas wells http://t.co/lwu2rfll4n #coflood #coloradoflood #environment #oil #gas #fl…	infrastructure_utilities
floods transform colorado's 'gore-tex vortex'	infrastructure_utilities
rt @youranonnews: broken oil pipeline in weld county, co after #coflood http://t.co/9axxph8odp	infrastructure_utilities
rt @galtsgirl: the red cross arrived.... #coflood http://t.co/mtojg0safu	donations_volunteering
pray for colorado: -damges estimated $150 million -35 bridges damaged  -about 100 miles of roads damaged -no flush order for evans #coflood	infrastructure_utilities
#colorado floods leave #hundreds unaccounted for http://t.co/lcrtx5hiyt	affected_individuals
rt @kellysommariva: here's a look inside milliken courtesy @9news viewer briana. stoplight at hwy 60 and hwy 257. #coflood http://t.co/ivmh…	not_applicable
good night all, keeping #boulderflood victims in my prayers. going to help send supplies there and suggest if you're able to do the same.	sympathy_prayers
#prayforcolorado #coloradoflood http://t.co/vgar2ylngm	sympathy_prayers
mt @mvfirerescue water distribution to start at 8am tomorrow. 3561 stagecoach rd #longmont (mvfr's new admin bldg). #longmontflood #coflood	donations_volunteering
rt @timescall: juveniles seen removing barricades from colo. 52 and county line road. #notfunnyidiots #boulderflood #erie #frederick	infrastructure_utilities
rt @haznotification: estimated 19k homes damaged or destroyed in colorado. #coflood #boulderflood #cowx http://t.co/ybevrarp0v	infrastructure_utilities
john maynard keynes would argue the #coloradoflood is stimulating the economy. #economicsfail	other_useful_info
rt @idiliomon: @idiliomon: #coloradoflood ==&gt; street view from my home this afternoon. rain, rain, go away... http://t.co/h3fdi3a1nq	affected_individuals
welcome to boulderlandia. climb to safety. #boulderflood http://t.co/0phymdpsux	other_useful_info
flooding shuts down popular colorado tourist destinations http://t.co/go618b199a	infrastructure_utilities
rt @foothillsuw: your support is desperately needed. please help now. #coflood #boulderflood  #longmnotflood    http://t.co/5uauzr8pim	donations_volunteering
floods transform colorado's 'gore-tex vortex': lyons, colo. — the cars that normally clog… http://t.co/77iytr0ri6	infrastructure_utilities
mt @boulderoem: rtd will have regular routes tomorrow except for the y, yl &amp; n. the dash is detoured around s. boulder. #boulderflood	infrastructure_utilities
@webpronews: #web colorado road closures present dangers: the devastating floods have l... http://t.co/isogxmhfue http://t.co/awfi7ocn1j	infrastructure_utilities
“@danielpetty: major air rescue for boulder county foothills planned for monday http://t.co/175ggwjksz #coflood” #cowx	affected_individuals
rt @youranonnews: everything that led to colorado’s record-breaking flood, and why it will only get worse: http://t.co/na8evefnha #coflood	other_useful_info
colorado floods: rescuers seek survivors &amp; signs of hope http://t.co/0ebct1qosd	affected_individuals
rt @9news: photo: @vidaurbonas found this section of flagstaff rd. completely washed away. live: http://t.co/b2yfevu1hh #coflood http://t.c…	infrastructure_utilities
rt @occupydisabled: #coflood | ncua activates disaster policy - help from your credit union http://t.co/rdgzdlezhv	caution_advice
rt @jessmyers95: i seriously can't believe the images i'm seeing from the flooding in colorado #staysafe	sympathy_prayers
rain slows rescue efforts amid deadly colorado floods  http://t.co/ugzrnu3tqf	other_useful_info
